source_id,ra,dec,parallax,parallax_error,pmra,pmdec,membership_prob,x_arcmin,y_arcmin,R_arcmin,dpmra,dpmdec,pm_speed,theta_deg,pm_tan
6083773900121076224,201.66530728743888,-47.11813376143437,-0.0214178970830841,0.55286545,-2.880866052669516,-6.234029193726882,0.9724806218225124,-1.1634031922114818,22.011974313937657,22.04269766124598,0.31913394733048417,0.46597080627311804,0.5647789555547869,-3.0254500004658067,-0.34328285453659535
6083774101950443136,201.5974346653878,-47.12093335119931,0.843119251650536,0.5107145,-3.666559744499376,-6.117861413343366,0.9858614552943356,-3.915433868635598,21.84399892804123,22.19213625471701,-0.46655974449937565,0.582138586656634,0.7460317213509798,-10.162083444357286,0.3565319412904534
6083774342477104640,201.72294464605025,-47.08089025131069,0.3218615060522497,0.423447,-2.59962934608793,-6.951288308642335,0.9938529568315974,1.1736183374293288,24.246584921358476,24.274971891860115,0.6003706539120701,-0.25128830864233453,0.6508384869836232,2.771150523306037,-0.6118175822215843
6083774376828556544,201.6986677843172,-47.079402713593936,0.0043853822703817,0.38630936,-3.0342662687206587,-6.749131605208607,0.9952055576709642,0.18926461426839636,24.33583718436381,24.33657314738619,0.16573373127934143,-0.04913160520860682,0.17286290612548247,0.4455916145745233,-0.1661108139669834
6083774381157421568,201.69990985707216,-47.08944988611631,0.2131916936095954,0.028007492,-2.6637223010355817,-7.036058530259345,0.9852615104681532,0.23962692856700432,23.733006833021193,23.734216532279408,0.5362776989644185,-0.3360585302593444,0.632873688951154,0.5784831747130778,-0.5396433014725744
6083774411188293888,201.70850661605752,-47.08005602264199,-0.3672757854521347,0.35398751,-2.9425446026238085,-6.971593489376182,0.9518005491652368,0.5881996480316433,24.29663864148054,24.303757489339585,0.2574553973761917,-0.27159348937618155,0.37422761136728383,1.3868081200070448,-0.2639530926039199
6083774415483590272,201.7158695893056,-47.07685713862339,0.4734438754187746,0.3821472,-2.356558172592201,-6.751234509328516,0.9886947238834812,0.8867460668393559,24.488571682596643,24.5046212303053,0.843441827407799,-0.05123450932851625,0.8449965036419625,2.0738089237008284,-0.8447434243386508
6083774445548094848,201.74206244730948,-47.06795397822402,0.0626801755854676,0.21032383,-3.2669126842724125,-6.5028175751896775,0.994870970896833,1.9487876758346565,25.022761306558863,25.098532961320757,-0.06691268427241237,0.19718242481032267,0.2082263575309766,4.453240685039631,0.08202100136544917
6083774484203108096,201.75996871363057,-47.05651368601255,-0.7102775767646663,1.0037858,-2.85775523204837,-6.947662768333928,0.9907333089457538,2.6748329165618268,25.70917883924693,25.847951712271225,0.3422447679516303,-0.24766276833392808,0.4224551195205121,5.939793525492307,-0.36603629472581123
6083774651706534912,201.68876528118767,-47.0625223972862,0.0405307961428418,0.20897552,-2.716057258162256,-6.634363492112861,0.9438107230955006,-0.21225210281563123,25.348656162827865,25.349544773356794,0.483942741837744,0.06563650788713904,0.48837355430556617,-0.4797439912641127,-0.48447535298817834
6083774930913224320,201.59936600495865,-47.09094819973558,0.1423253624101875,0.19469404,-2.631211975838577,-6.916889648004627,0.9766797412320364,-3.8371238581339213,23.643108015865266,23.952454491190103,0.5687880241614232,-0.21688964800462696,0.6087371648265174,-9.21836129303598,-0.526696930165484
6083775033958860288,201.65679357397624,-47.05450665940809,0.1546676646196386,1.1497897,-2.992974649450354,-8.225583149990465,0.946489349701072,-1.508608665514374,25.82960043551452,25.87361897307752,0.207025350549646,-1.5255831499904646,1.5395659918642763,-3.342631003235269,-0.1177212251541116
6083775171397771648,201.6068081672628,-47.06373641249232,-0.1575846957564689,1.4269186,-3.558913141050491,-6.185501494927254,0.9199598961501134,-3.535366561288117,25.27581525046088,25.52186617977034,-0.35891314105049066,0.514498505072746,0.6273175866662912,-7.962390109679769,0.28418303671056877
6083775579419659776,201.72678194547416,-47.01005748796781,0.5917884154821413,0.6142399,-3.422319517621836,-7.630435759287231,0.9864543412795588,1.3292092872127053,28.496550721931158,28.527534074588498,-0.22231951762183577,-0.9304357592872305,0.9566277594111573,2.670601161593006,0.17872542171558392
6083775755513761152,201.64916175895203,-47.02108689092198,0.0899579038219675,0.4298624,-3.722060186421518,-6.453473592871507,0.9722601467972916,-1.818055809719545,27.834786544681265,27.894097384845136,-0.522060186421518,0.24652640712849294,0.5773405473878944,-3.737020624850082,0.5048822656452631
6083776099109527936,201.80222962200403,-47.03148074854927,-0.012318443497211,0.34513125,-3.3171690820829483,-7.4447269964856595,0.9818111390222952,4.388385638450003,27.21115508704372,27.562744596336913,-0.11716908208294807,-0.7447269964856593,0.7538878517993985,9.161299710154978,-0.0028967794444036687
6083769806982654464,201.3265944170818,-47.18883506557166,-0.1426224878750267,0.374578,-2.890259253723872,-7.120106048300887,0.9696514879515123,-14.897191302250716,17.769896065700408,23.188262437743134,0.30974074627612813,-0.4201060483008865,0.521946761387289,-39.974405469267296,0.03253108343744565
